,frame_idx,x1,y1,x2,y2,confidence,class_id,class_name
7040,48574,1696,592,1724,620,0.64053684,37,sports ball
7041,48575,790,509,821,540,0.6407372,37,sports ball
7042,48576,789,530,821,561,0.8253665,37,sports ball
7043,48577,791,553,820,580,0.6787784,37,sports ball
7044,48578,793,569,820,599,0.6090883,37,sports ball
7045,48579,801,549,823,575,0.5368313,37,sports ball
7046,48585,1707,611,1736,639,0.75438464,37,sports ball
7047,48607,1722,640,1750,669,0.7565299,37,sports ball
7048,48619,1715,617,1741,643,0.6202677,37,sports ball
7049,48630,1705,595,1731,621,0.78073597,37,sports ball
7050,48641,1698,574,1725,599,0.71235454,37,sports ball
7051,48663,1686,538,1714,563,0.5482115,37,sports ball
7052,48680,1178,121,1204,151,0.8063552,37,sports ball
7053,48681,1181,109,1207,140,0.6782869,37,sports ball
7054,48682,1185,97,1211,128,0.74913627,37,sports ball
7055,48683,1189,87,1214,118,0.72165465,37,sports ball
7056,48684,1190,78,1217,111,0.7856468,37,sports ball
7057,48686,1193,70,1221,102,0.7943502,37,sports ball
7058,48687,1198,63,1223,95,0.5299498,37,sports ball
7059,48689,1203,52,1231,82,0.6705872,37,sports ball
7060,48692,1214,44,1242,75,0.5717061,37,sports ball
7061,48693,1216,44,1245,74,0.5066536,37,sports ball
7062,48706,1267,114,1297,147,0.6095053,37,sports ball
7063,48710,1278,156,1309,190,0.5135685,37,sports ball
7064,48745,1271,433,1304,468,0.7161747,37,sports ball
7065,48746,1290,428,1324,462,0.7546161,37,sports ball
7066,48747,1306,421,1343,457,0.71731126,37,sports ball
7067,48748,1325,416,1363,453,0.6554326,37,sports ball
7068,48749,1339,407,1383,452,0.6516889,37,sports ball
7069,48750,1360,408,1399,451,0.81471723,37,sports ball
7070,48751,1380,413,1418,452,0.7641054,37,sports ball
7071,48753,1398,423,1434,455,0.7696345,37,sports ball
7072,48780,1025,396,1048,421,0.5049626,37,sports ball
7073,48781,1033,396,1058,425,0.56521744,37,sports ball
7074,48788,1551,493,1589,527,0.5944994,37,sports ball
7075,48789,1552,500,1591,534,0.5690799,37,sports ball
7076,48790,1554,509,1592,544,0.5475952,37,sports ball
7077,48811,1673,438,1721,478,0.51774126,37,sports ball
7078,48812,1675,437,1722,472,0.64602363,37,sports ball
7079,48813,1676,432,1721,466,0.5260573,37,sports ball
7080,48834,1586,499,1616,527,0.75283986,37,sports ball
7081,48835,1584,487,1613,514,0.72098285,37,sports ball
7082,48836,1582,472,1612,502,0.77689475,37,sports ball
7083,48837,1580,463,1611,492,0.8537302,37,sports ball
7084,48838,1579,455,1610,482,0.78183186,37,sports ball
7085,48839,1577,445,1607,473,0.6786454,37,sports ball
7086,48840,1361,616,1401,651,0.5005404,37,sports ball
7087,48842,1574,438,1604,466,0.65132403,37,sports ball
7088,48846,1570,422,1601,450,0.5413514,37,sports ball
7089,48847,1570,422,1604,450,0.5932018,37,sports ball
7090,48848,1569,422,1606,450,0.58074474,37,sports ball
7091,48851,1571,428,1601,458,0.5661916,37,sports ball
7092,48853,1570,434,1602,464,0.5059348,37,sports ball
7093,48854,1571,443,1602,470,0.6607357,37,sports ball
7094,48855,1571,452,1602,480,0.70973796,37,sports ball
7095,48856,1572,464,1602,491,0.8197475,37,sports ball
7096,48857,1571,480,1603,507,0.5587794,37,sports ball
7097,48858,1575,498,1604,527,0.8077183,37,sports ball
7098,48859,1579,522,1608,548,0.86148345,37,sports ball
7099,48860,1583,544,1612,571,0.5905278,37,sports ball
7100,48862,1595,538,1625,564,0.86941254,37,sports ball
7101,48864,1601,521,1633,551,0.86593765,37,sports ball
7102,48875,1596,454,1624,482,0.5305619,37,sports ball
7103,48883,1593,530,1623,559,0.51684827,37,sports ball
7104,48884,1602,535,1631,563,0.50357836,37,sports ball
7105,48901,1602,455,1630,484,0.63656414,37,sports ball
7106,48903,1589,479,1617,505,0.7922967,37,sports ball
7107,48904,1583,491,1612,517,0.8013086,37,sports ball
7108,48905,1578,503,1606,529,0.7590036,37,sports ball
7109,48906,1572,517,1601,546,0.77035356,37,sports ball
7110,48908,1577,506,1605,534,0.80682987,37,sports ball
7111,48909,1584,491,1610,518,0.81708896,37,sports ball
7112,48910,1589,477,1617,504,0.82476693,37,sports ball
7113,48911,1594,464,1624,491,0.5824481,37,sports ball
7114,48912,1599,450,1629,478,0.6886554,37,sports ball
7115,48942,1580,442,1608,465,0.676631,37,sports ball
7116,48943,1577,458,1605,482,0.6255696,37,sports ball
7117,48944,1580,463,1606,488,0.7583917,37,sports ball
7118,48975,1636,458,1663,485,0.7440964,37,sports ball
7119,48997,1601,438,1629,466,0.7708185,37,sports ball
7120,48998,1603,434,1633,464,0.6250691,37,sports ball
7121,49062,1360,632,1393,665,0.58176017,37,sports ball
7122,49064,1574,447,1603,484,0.5948453,37,sports ball
7123,49070,958,363,982,384,0.5721091,37,sports ball
7124,49117,998,368,1022,390,0.5509729,37,sports ball
7125,49254,43,695,411,963,0.6072461,37,sports ball
7126,49255,75,593,441,961,0.93135196,37,sports ball
7127,49256,92,516,465,902,0.92761624,37,sports ball
7128,49285,1671,507,1699,534,0.53483796,37,sports ball
7129,49307,1669,504,1699,533,0.5008302,37,sports ball
7130,49309,227,386,262,413,0.51117843,37,sports ball
7131,49312,1056,486,1080,505,0.51343274,37,sports ball
7132,49407,1674,594,1707,624,0.50364476,37,sports ball
7133,49416,1247,65,1285,102,0.6702849,37,sports ball
7134,49420,1281,67,1320,109,0.6870924,37,sports ball
7135,49423,1312,91,1349,128,0.55295855,37,sports ball
7136,49499,1316,496,1356,532,0.58040583,37,sports ball
7137,49500,1315,500,1356,539,0.5316131,37,sports ball
7138,49538,942,280,993,379,0.563143,37,sports ball
7139,49539,945,282,996,377,0.723386,37,sports ball
7140,49541,944,285,1001,377,0.5563033,37,sports ball
7141,49558,633,204,716,286,0.8073145,37,sports ball
7142,49559,625,194,702,268,0.826925,37,sports ball
7143,49560,611,186,691,268,0.84850746,37,sports ball
7144,49561,602,181,683,262,0.82619864,37,sports ball
7145,49563,595,177,674,260,0.833354,37,sports ball
7146,49564,588,175,668,253,0.86984116,37,sports ball
7147,49565,582,175,663,254,0.85709876,37,sports ball
7148,49566,578,175,657,252,0.8342468,37,sports ball
7149,49567,576,178,655,254,0.8436673,37,sports ball
7150,49568,575,183,654,258,0.83045626,37,sports ball
7151,49569,576,188,655,265,0.84428364,37,sports ball
7152,49570,577,195,657,275,0.8564015,37,sports ball
7153,49571,583,201,662,282,0.79423654,37,sports ball
7154,49572,588,207,668,284,0.8386793,37,sports ball
7155,49574,596,216,676,297,0.776503,37,sports ball
7156,50039,1600,518,1635,549,0.74426156,37,sports ball
7157,50050,1595,523,1629,555,0.68124104,37,sports ball
7158,50061,1345,649,1382,681,0.8244179,37,sports ball
7159,50062,1591,529,1624,562,0.705827,37,sports ball
7160,50073,1590,538,1622,572,0.655897,37,sports ball
7161,50095,1592,575,1622,604,0.74363524,37,sports ball
7162,50106,1593,595,1624,625,0.803723,37,sports ball
7163,50117,1597,618,1625,648,0.7933831,37,sports ball
7164,50128,1600,629,1631,659,0.7094542,37,sports ball
7165,50139,1606,618,1638,647,0.84882945,37,sports ball
7166,50150,1613,604,1645,636,0.8187555,37,sports ball
7167,50172,1350,659,1385,692,0.694158,37,sports ball
7168,50184,1617,574,1655,610,0.5366302,37,sports ball
7169,50220,532,607,578,647,0.61746037,37,sports ball
7170,50221,537,600,581,639,0.6353637,37,sports ball
7171,50221,422,453,449,483,0.52442026,37,sports ball
7172,50222,541,590,586,631,0.76673216,37,sports ball
7173,50223,548,576,591,619,0.6846929,37,sports ball
7174,50224,555,565,594,606,0.5494456,37,sports ball
7175,50225,552,554,594,594,0.50387543,37,sports ball
7176,50226,550,543,594,583,0.5939391,37,sports ball
7177,50231,547,520,592,560,0.5092711,37,sports ball
7178,50232,546,519,591,559,0.50019205,37,sports ball
7179,50233,544,520,590,560,0.5122105,37,sports ball
7180,50234,545,522,589,562,0.59528106,37,sports ball
7181,50237,535,538,584,579,0.6085577,37,sports ball
7182,50241,531,563,578,605,0.6395235,37,sports ball
7183,50242,531,571,577,613,0.5724535,37,sports ball
7184,50275,536,641,576,680,0.52238566,37,sports ball
7185,50276,536,640,577,680,0.55041397,37,sports ball
7186,50277,536,639,578,680,0.57510334,37,sports ball
7187,50278,536,638,578,679,0.5565483,37,sports ball
7188,50280,539,638,579,678,0.5298438,37,sports ball
7189,50281,540,637,579,678,0.5295561,37,sports ball
7190,50283,1352,670,1386,703,0.86482286,37,sports ball
7191,50286,539,635,581,678,0.5740628,37,sports ball
7192,50287,540,636,581,678,0.5951069,37,sports ball
7193,50288,540,636,581,678,0.59046704,37,sports ball
7194,50289,539,636,581,678,0.55029446,37,sports ball
7195,50290,538,636,580,678,0.5149005,37,sports ball
7196,50291,539,637,581,678,0.5099101,37,sports ball
7197,50293,540,637,581,678,0.50544065,37,sports ball
7198,50297,541,636,582,677,0.51261955,37,sports ball
7199,50299,543,634,583,676,0.5704088,37,sports ball
7200,50300,545,634,583,676,0.57004464,37,sports ball
7201,50301,545,633,584,675,0.5967771,37,sports ball
7202,50302,547,633,584,675,0.6719524,37,sports ball
7203,50303,548,633,585,674,0.67920065,37,sports ball
7204,50304,545,632,585,674,0.6165504,37,sports ball
7205,50305,546,632,585,674,0.6882561,37,sports ball
7206,50307,544,631,586,673,0.60420966,37,sports ball
7207,50308,547,630,586,673,0.60388744,37,sports ball
7208,50309,547,630,586,672,0.64798534,37,sports ball
7209,50310,549,629,587,671,0.6749525,37,sports ball
7210,50311,549,629,587,671,0.6622686,37,sports ball
7211,50312,549,629,588,670,0.6242227,37,sports ball
7212,50313,550,628,588,670,0.5698613,37,sports ball
7213,50314,549,626,588,669,0.5011854,37,sports ball
7214,50315,549,625,589,668,0.54000247,37,sports ball
7215,50316,546,624,589,667,0.56579083,37,sports ball
7216,50318,548,623,590,666,0.57581884,37,sports ball
7217,50322,548,612,594,654,0.53746235,37,sports ball
7218,50336,503,461,545,500,0.56692123,37,sports ball
7219,50337,495,458,540,497,0.6062252,37,sports ball
7220,50338,489,449,533,493,0.5934526,37,sports ball
7221,50340,487,445,528,488,0.7858189,37,sports ball
7222,50341,483,437,525,476,0.7201221,37,sports ball
7223,50342,482,432,522,473,0.642796,37,sports ball
7224,50345,483,400,526,447,0.63845485,37,sports ball
7225,50358,690,127,735,172,0.59455657,37,sports ball
7226,50359,709,110,756,156,0.7199616,37,sports ball
7227,50362,755,80,800,125,0.860704,37,sports ball
7228,50363,777,69,824,113,0.82987875,37,sports ball
7229,50364,801,58,846,103,0.8451615,37,sports ball
7230,50365,822,50,869,96,0.88638926,37,sports ball
7231,50366,846,44,890,90,0.6847008,37,sports ball
7232,50367,866,39,912,87,0.7748574,37,sports ball
7233,50368,889,37,934,81,0.7854211,37,sports ball
7234,50369,911,36,957,81,0.6497899,37,sports ball
7235,50370,933,38,978,84,0.7371164,37,sports ball
7236,50371,954,40,1000,88,0.73365426,37,sports ball
7237,50373,977,46,1020,93,0.83291775,37,sports ball
7238,50374,999,53,1043,97,0.5486313,37,sports ball
7239,50375,1021,63,1063,106,0.7119751,37,sports ball
7240,50376,1041,72,1084,117,0.74088764,37,sports ball
7241,50377,1062,83,1105,128,0.6763515,37,sports ball
7242,50378,1083,97,1131,143,0.7298315,37,sports ball
7243,50379,1105,113,1150,160,0.7118635,37,sports ball
7244,50394,1356,686,1388,716,0.88487726,37,sports ball
7245,50428,1325,642,1358,673,0.74865294,37,sports ball
7246,50439,1323,624,1353,654,0.78375816,37,sports ball
7247,50450,1320,608,1351,638,0.7500973,37,sports ball
7248,50457,833,324,856,345,0.5281673,37,sports ball
7249,50458,833,324,856,346,0.54671276,37,sports ball
7250,50459,833,324,857,345,0.5168769,37,sports ball
7251,50461,1318,589,1352,621,0.62036353,37,sports ball
7252,50464,213,750,244,787,0.5143934,37,sports ball
7253,50505,1358,699,1391,733,0.8241608,37,sports ball
7254,50583,1123,669,1155,702,0.7331192,37,sports ball
7255,50616,1358,692,1390,724,0.8698902,37,sports ball
7256,50727,1358,685,1393,717,0.8044707,37,sports ball
7257,50811,412,610,558,688,0.6767895,37,sports ball
7258,50813,411,590,541,688,0.79247576,37,sports ball
7259,50814,409,587,546,688,0.883155,37,sports ball
7260,50815,400,590,547,688,0.9121975,37,sports ball
7261,50817,402,597,553,688,0.81558746,37,sports ball
7262,50818,413,604,556,689,0.86815053,37,sports ball
7263,50819,417,613,559,688,0.65994775,37,sports ball
7264,50820,420,617,569,688,0.53692555,37,sports ball
7265,50822,425,610,568,688,0.6673521,37,sports ball
7266,50824,425,609,564,688,0.5018728,37,sports ball
7267,50825,430,615,575,688,0.681759,37,sports ball
7268,50833,449,610,579,688,0.59287435,37,sports ball
7269,50836,440,586,583,688,0.58284855,37,sports ball
7270,50837,439,578,586,688,0.69975287,37,sports ball
7271,50838,1360,680,1394,711,0.77860534,37,sports ball
7272,50840,438,577,583,688,0.65572923,37,sports ball
7273,50841,443,577,585,688,0.7935904,37,sports ball
7274,50842,448,578,587,689,0.8920964,37,sports ball
7275,50844,451,582,590,689,0.79674923,37,sports ball
7276,50845,455,580,594,689,0.897943,37,sports ball
7277,50846,452,581,592,689,0.9104543,37,sports ball
7278,50847,452,579,588,689,0.8815898,37,sports ball
7279,50848,453,579,588,689,0.89044785,37,sports ball
7280,50849,452,580,588,689,0.88473725,37,sports ball
7281,50851,456,584,593,689,0.8992615,37,sports ball
7282,50852,460,588,596,689,0.87788105,37,sports ball
7283,50853,463,596,596,688,0.88452095,37,sports ball
7284,50854,448,598,594,689,0.8262145,37,sports ball
7285,50933,241,439,268,460,0.53533566,37,sports ball
7286,50934,241,440,268,461,0.5130545,37,sports ball
7287,50939,242,441,269,463,0.5018798,37,sports ball
7288,50941,243,439,271,461,0.53769624,37,sports ball
7289,50942,245,438,273,460,0.63078475,37,sports ball
7290,50943,246,435,274,458,0.65936524,37,sports ball
7291,50944,247,434,275,457,0.6405499,37,sports ball
7292,50945,247,434,277,456,0.51899624,37,sports ball
7293,50947,253,436,281,459,0.50715435,37,sports ball
7294,50948,259,440,284,461,0.5743832,37,sports ball
7295,50949,1360,674,1395,707,0.7769854,37,sports ball
7296,51007,435,471,472,502,0.59430087,37,sports ball
7297,51010,484,508,528,544,0.68884575,37,sports ball
7298,51011,499,519,543,560,0.6120141,37,sports ball
7299,51012,515,537,554,575,0.5402681,37,sports ball
7300,51042,533,635,577,678,0.5516996,37,sports ball
7301,51043,534,635,577,678,0.6032342,37,sports ball
7302,51044,536,636,578,677,0.5575474,37,sports ball
7303,51045,538,634,579,677,0.5900204,37,sports ball
7304,51046,536,635,579,676,0.5310704,37,sports ball
7305,51052,543,632,582,673,0.5293142,37,sports ball
7306,51053,544,632,582,673,0.5553535,37,sports ball
7307,51054,543,631,582,672,0.64608526,37,sports ball
7308,51055,544,630,583,672,0.6380673,37,sports ball
7309,51056,545,630,583,672,0.623407,37,sports ball
7310,51057,545,629,584,671,0.6195557,37,sports ball
7311,51058,544,628,584,670,0.63895166,37,sports ball
7312,51059,544,628,584,670,0.69954675,37,sports ball
7313,51060,1354,670,1389,702,0.83472335,37,sports ball
7314,51062,545,627,584,670,0.7039512,37,sports ball
7315,51063,544,627,585,670,0.71085995,37,sports ball
7316,51064,543,627,585,669,0.68549836,37,sports ball
7317,51065,542,626,585,669,0.698845,37,sports ball
7318,51066,542,625,585,669,0.70170856,37,sports ball
7319,51067,541,625,586,668,0.7136135,37,sports ball
7320,51068,541,624,586,667,0.7066165,37,sports ball
7321,51069,541,624,587,667,0.7123648,37,sports ball
7322,51070,543,623,588,666,0.70737815,37,sports ball
7323,51071,542,623,588,665,0.7245958,37,sports ball
7324,51073,544,622,588,664,0.6941371,37,sports ball
7325,51074,543,621,589,664,0.68292385,37,sports ball
7326,51075,542,621,588,663,0.70773464,37,sports ball
7327,51076,542,620,589,662,0.7215907,37,sports ball
7328,51077,543,620,589,662,0.7258162,37,sports ball
7329,51078,541,619,589,661,0.71753377,37,sports ball
7330,51079,543,619,589,660,0.7053001,37,sports ball
7331,51080,542,618,590,660,0.7282026,37,sports ball
7332,51081,541,617,590,658,0.72370064,37,sports ball
7333,51082,541,615,591,657,0.6786454,37,sports ball
7334,51084,541,612,591,655,0.6258824,37,sports ball
7335,51085,542,609,593,651,0.5310552,37,sports ball
7336,51089,555,573,602,616,0.6221098,37,sports ball
7337,51090,552,558,602,599,0.56347,37,sports ball
7338,51093,545,509,593,548,0.5179216,37,sports ball
7339,51098,514,464,557,503,0.6810567,37,sports ball
7340,51099,504,460,549,499,0.71996576,37,sports ball
7341,51100,499,457,541,494,0.66482514,37,sports ball
7342,51101,492,448,535,489,0.8162497,37,sports ball
7343,51102,488,442,530,484,0.7689166,37,sports ball
7344,51104,480,432,523,475,0.52685535,37,sports ball
7345,51122,723,103,767,146,0.73025656,37,sports ball
7346,51123,747,87,793,135,0.78165185,37,sports ball
7347,51124,771,74,815,119,0.7155891,37,sports ball
7348,51125,793,63,840,109,0.8736119,37,sports ball
7349,51126,818,53,864,98,0.8537484,37,sports ball
7350,51128,841,46,886,91,0.8635073,37,sports ball
7351,51129,864,40,911,86,0.86348015,37,sports ball
7352,51130,889,35,933,80,0.8033678,37,sports ball
7353,51131,912,33,957,79,0.83860856,37,sports ball
7354,51132,935,33,979,78,0.84396493,37,sports ball
7355,51133,960,34,1005,80,0.66914344,37,sports ball
7356,51135,1004,42,1050,88,0.70434594,37,sports ball
7357,51136,1027,50,1073,96,0.7293646,37,sports ball
7358,51137,1050,59,1094,103,0.68647236,37,sports ball
7359,51139,1072,69,1117,113,0.7819278,37,sports ball
7360,51140,1094,81,1138,125,0.5969863,37,sports ball
7361,51141,1121,94,1163,138,0.6887814,37,sports ball
7362,51169,492,437,520,467,0.5033352,37,sports ball
7363,51171,1345,664,1381,700,0.75913113,37,sports ball
7364,51174,1286,405,1326,448,0.5335497,37,sports ball
7365,51175,1295,433,1335,473,0.5524006,37,sports ball
7366,51179,1329,541,1369,578,0.59193206,37,sports ball
7367,51180,1336,573,1376,608,0.74899715,37,sports ball
7368,51181,1340,605,1385,640,0.75058085,37,sports ball
7369,51189,1397,594,1438,628,0.7152177,37,sports ball
7370,51190,1406,572,1444,608,0.7032432,37,sports ball
7371,51191,1412,548,1453,587,0.8337002,37,sports ball
7372,51192,1421,530,1460,569,0.8056583,37,sports ball
7373,51193,1427,513,1467,551,0.7712948,37,sports ball
7374,51195,1434,498,1474,537,0.8014913,37,sports ball
7375,51196,1442,485,1481,523,0.78449655,37,sports ball
7376,51197,1448,474,1488,510,0.8127766,37,sports ball
7377,51198,1456,464,1495,501,0.8624872,37,sports ball
7378,51199,1463,456,1502,493,0.83997786,37,sports ball
7379,51200,1470,446,1511,486,0.5310346,37,sports ball
7380,51201,1477,442,1517,481,0.6344132,37,sports ball
7381,51202,1485,440,1524,478,0.6864638,37,sports ball
7382,51203,1491,439,1530,476,0.78364056,37,sports ball
7383,51204,1499,439,1538,477,0.7778204,37,sports ball
7384,51206,1505,440,1543,478,0.79307,37,sports ball
7385,51207,1512,445,1550,482,0.7339434,37,sports ball
7386,51208,1520,451,1558,487,0.6841477,37,sports ball
7387,51209,1527,457,1567,493,0.7625986,37,sports ball
